tempo,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,s_centroid_mean,s_centroid_std,s_centroid_skew,s_contrast_mean,s_contrast_std,s_rolloff_mean,s_rolloff_std,s_rolloff_skew,z_cr_mean,z_cr_std,z_cr_skew,file_name,genre,genre_num
143.5546875,0.06379144036496665,0.05556359056888161,0.056326620506722616,0.11890740374306225,0.4241707492357946,0.03411180219215086,0.21284877533067068,0.030054175567030866,0.14953047720471904,0.3562118922265699,0.13016113969822826,0.5222380376303781,0.07124381976963788,0.07461546258937023,0.11088992347359548,0.13584274310137917,0.27027638008279864,0.06595793259676237,0.19434345269189235,0.07022624439989195,0.18647675455549398,0.2665342801248657,0.1069359929430654,0.17485812202375842,-394.3287048339844,166.15658569335938,43.89855194091797,15.664387702941895,28.83847427368164,20.928083419799805,9.7158784866333,9.186151504516602,6.5110344886779785,3.470351457595825,4.8361639976501465,1.935909628868103,-5.996245384216309,36.49408721923828,22.914302825927734,18.11541748046875,17.851181030273438,13.969259262084961,8.160964965820312,5.794829845428467,5.308060169219971,6.14918851852417,5.64862060546875,6.795414447784424,7.005924224853516,6.093315124511719,570.0403547660414,323.61389740120404,7.418131809008789,25.451396353750113,6.383092030657326,927.6513898455627,705.1687080235607,6.217031130150501,0.020159255969644237,0.009883212192871386,1.4317615865897584,./genres/blues/blues.00093.wav,blues,0
172.265625,0.2774337986690909,0.4319676512314914,0.15526259999879016,0.18873196066695871,0.16900199105583738,0.248703735424573,0.24944615059171293,0.10872409760319136,0.22370777491804056,0.1932401173400986,0.19194565123493776,0.14658081260522116,0.17919644003439844,0.19858940532908415,0.11111351648117652,0.19442561501022015,0.14725053890545642,0.1760450309255963,0.23024959068310905,0.09411272341604837,0.18632113814891846,0.17027037352413377,0.18513681570242327,0.17973921879613292,-227.05496215820312,134.62908935546875,6.695701599121094,46.10139846801758,6.171239852905273,22.39348602294922,-5.8792643547058105,12.979284286499023,-8.445383071899414,-2.1665289402008057,-3.8468360900878906,-4.435575008392334,-5.3923139572143555,38.66227722167969,17.83427619934082,18.1380615234375,14.16820240020752,13.578544616699219,9.972073554992676,12.625149726867676,9.856524467468262,11.03205394744873,8.85132122039795,8.251814842224121,8.815799713134766,7.448246479034424,1441.899256960002,622.389585877279,1.762272391675823,25.989773967033813,7.397028586027613,3082.8036067104117,1481.8115517646556,0.6518569754391581,0.03365515334976798,0.0194492201662132,1.8665633865114029,./genres/blues/blues.00087.wav,blues,0
135.99917763157896,0.2266942261405001,0.2137312842362565,0.22838378579950905,0.2707657300259938,0.3446536529163023,0.2393475643877732,0.30871313084100444,0.15899243200096413,0.16848396060531665,0.1954397803356811,0.22151136403154392,0.4176986562927334,0.07510918424554423,0.07799845978123125,0.11202922615772452,0.11017224847202287,0.20336625849290296,0.08480453386297163,0.14141282333081587,0.08693664634086255,0.08175306373838201,0.1034480504354188,0.12444568018033904,0.2128051160781028,-155.02880859375,108.15190124511719,-19.839387893676758,54.863460540771484,7.768476963043213,32.33873748779297,-6.062465190887451,17.525205612182617,-9.217493057250977,12.633501052856445,-8.0532865524292,10.29191780090332,-7.996463775634766,28.56481170654297,15.72471809387207,16.25095558166504,12.062204360961914,8.066666603088379,6.632787704467773,7.982784271240234,6.161392688751221,8.1237211227417,6.985683441162109,6.209617614746094,6.421845436096191,6.531048774719238,1945.5331078931831,384.13104797217665,0.2912890664675427,24.254694040492343,8.682703387680855,4174.593627646462,899.0481415669555,0.001096128274024533,0.07013236840197216,0.0329471323014674,0.951796956083351,./genres/blues/blues.00050.wav,blues,0
135.99917763157896,0.19658782614006112,0.26721084145481533,0.30931593701924054,0.3990832457680235,0.1619471252213956,0.12942788540879538,0.13027204408776893,0.2094181583565762,0.30665002044686046,0.28320481624887883,0.3322938044631254,0.16870989884885526,0.14148827555705976,0.14374296868304332,0.15563586315279532,0.18855241113369112,0.10180860429093137,0.07703751013952621,0.09445722098404345,0.10621842982612584,0.11940567137932043,0.1349846840687604,0.19180646420706784,0.10887187381038498,-172.57327270507812,87.8687973022461,-5.8359293937683105,65.39985656738281,-0.9918083548545837,44.3023681640625,-4.786900043487549,29.408708572387695,-11.954704284667969,6.991476058959961,-20.731517791748047,9.790966987609863,-2.4825103282928467,18.148523330688477,11.512444496154785,16.288288116455078,7.612768173217773,5.532788276672363,5.618545055389404,6.110735893249512,7.352118015289307,8.822030067443848,9.62768840789795,8.726204872131348,10.343354225158691,10.183887481689453,2278.9612516967195,413.39557826639896,0.7681197683405752,24.281219689780148,9.055917843407991,5198.59486024507,754.7561609037668,0.20222964280517924,0.07263457378673627,0.02304292891037262,0.8627297186122812,./genres/blues/blues.00044.wav,blues,0
123.046875,0.13504997721676706,0.32179282763933637,0.24060051569245078,0.35407203332208464,0.17347290876109875,0.2141721098608741,0.2792387569503954,0.35344287148954734,0.30327252090613877,0.22542469028991383,0.4107602104067887,0.23053393023079313,0.062012276792876304,0.07476290158227097,0.05906604139318679,0.0780491272662858,0.06747714656447358,0.044611907839814155,0.06206057494049373,0.057019619808124415,0.06372282830216175,0.04035321241579367,0.09315744512804816,0.06638760177535315,-67.84908294677734,102.90049743652344,-31.063535690307617,40.66249084472656,-10.511796951293945,29.635818481445312,-19.665409088134766,22.80034637451172,-13.869279861450195,14.710168838500977,-12.307549476623535,10.95773696899414,-12.116690635681152,16.55181312561035,7.023186683654785,7.678875923156738,7.001766204833984,7.388095378875732,5.2216877937316895,6.695235729217529,4.5972442626953125,4.752314567565918,4.510076522827148,5.680327892303467,5.264350891113281,5.192091941833496,2333.510453703183,299.6918210951958,0.1933503337217069,24.460216801585144,10.2845608335899,4942.594552095417,693.9697747261985,-0.20686010715153633,0.1063735619682908,0.019811111622275605,0.1526865676065318,./genres/blues/blues.00078.wav,blues,0
117.45383522727273,0.18028484952717508,0.22231065231308494,0.257716043586161,0.4847899171309315,0.21502503243060447,0.23165176202939328,0.2999099561093672,0.25492466760302446,0.22764429010841888,0.1940243281626277,0.3787321172404874,0.1957151554976739,0.12847975645809648,0.055146506403263296,0.06719313335593229,0.08933305775168328,0.07303231353966416,0.09415951429581793,0.12621460991941458,0.07526875265987179,0.10011227837295804,0.057326767598977174,0.07246938942584252,0.06478015935847091,-67.1003646850586,94.97608184814453,-24.93586540222168,46.41283416748047,-7.081697463989258,31.981264114379883,-14.439871788024902,29.49050521850586,-7.082324504852295,14.548696517944336,-13.670101165771484,14.305401802062988,-14.596393585205078,19.805124282836914,9.595261573791504,10.383716583251953,7.376081466674805,6.436941623687744,5.248928070068359,5.909641265869141,5.426668167114258,6.914438724517822,6.3411664962768555,5.019182205200195,4.991735458374023,6.496418476104736,2442.871409593545,361.5826669153025,0.8081491898254832,25.561394824242075,10.10533464229053,5267.699288989994,643.8457585264224,0.14139193213524923,0.10296314590583913,0.02562240644479829,0.03252393146377131,./genres/blues/blues.00079.wav,blues,0
129.19921875,0.22434201310028054,0.19621859190370414,0.141246098806864,0.2866298388423526,0.10029910805199681,0.21768055331006295,0.2827318296349148,0.2914654249952884,0.3440157221761782,0.32943532988309754,0.4348041571602288,0.25700839769565936,0.11859160557230089,0.09616276283535502,0.07961811053460391,0.1095898463234161,0.07695669369108125,0.08097149695434393,0.11143030950319124,0.06171162034917392,0.09401169463027065,0.0736771697144888,0.10404573440787042,0.0963807170896702,-225.8515625,94.60108184814453,11.911649703979492,82.1849594116211,8.788702964782715,37.39704895019531,-1.4311939477920532,25.193984985351562,-10.886789321899414,-1.2639042139053345,-19.229942321777344,3.905967950820923,0.47421470284461975,14.6839017868042,8.151314735412598,9.168294906616211,5.463326930999756,4.783144950866699,5.385458946228027,5.4615302085876465,5.029452323913574,4.91724157333374,5.45131254196167,6.00065279006958,6.837113857269287,6.483893871307373,1739.134032915427,380.68930527954956,0.3436824983996402,24.52072309893722,7.41176680168578,4551.141569841212,905.3737260404491,-0.19456239671670955,0.03565434974381284,0.013415824871394033,0.9494961670948007,./genres/blues/blues.00045.wav,blues,0
99.38401442307692,0.12464230979174283,0.19050924031756325,0.1823162124027896,0.2945074417505456,0.48652840425304084,0.22852590201013379,0.2417913296232764,0.2881668076031533,0.31426882639534925,0.23609635506825957,0.22442313581822393,0.2895378699504273,0.0729215799953157,0.10588206553690883,0.08335161564076105,0.07753351250228724,0.11130249342669886,0.07234391273972811,0.08434884555896208,0.08081118821346105,0.10344332950747062,0.13764995563150148,0.06722267601494737,0.11888549788378977,-121.75053405761719,115.20729064941406,-31.871368408203125,64.86492156982422,-0.48104482889175415,10.72018051147461,-12.081488609313965,16.88974952697754,-5.850182056427002,23.31810188293457,-2.9201748371124268,11.944149017333984,-18.043495178222656,17.570266723632812,14.093512535095215,10.546626091003418,6.985367774963379,8.841866493225098,8.572504043579102,9.366299629211426,7.151839256286621,7.965245723724365,8.25382137298584,8.774504661560059,10.648656845092773,7.322678565979004,1977.2342507767992,370.19257747987695,1.201222114029567,24.721787973694425,9.066317638872395,3943.4489309926043,834.0935126683285,1.446990313617651,0.0866206405887471,0.028821325148480185,0.6614366497917146,./genres/blues/blues.00051.wav,blues,0
123.046875,0.1844026096877201,0.1904933318208048,0.27942919968011465,0.14374406933667916,0.24213283187556392,0.2079196116841556,0.21105434782276536,0.32126216829820436,0.19301925380987,0.2789319073911947,0.2777818739481667,0.21256984141738808,0.18849749620027637,0.11610917324926408,0.20226576592639636,0.12477530180559189,0.17461033602798742,0.1520485586414653,0.14888672563858252,0.2171442613063513,0.13113780670102979,0.19120375443676974,0.18953831030061816,0.16076205627807869,-296.1888427734375,148.69740295410156,17.953062057495117,30.927875518798828,22.548490524291992,15.349047660827637,0.9405593872070312,7.198319911956787,-4.176459312438965,4.943380355834961,4.7503156661987305,0.6595935821533203,2.3028998374938965,59.083763122558594,27.96014976501465,24.8718204498291,15.15117359161377,14.184371948242188,9.166314125061035,11.228791236877441,8.654726028442383,10.159503936767578,7.275234699249268,8.0978364944458,8.212167739868164,7.011061191558838,1245.730096028976,844.537807602253,1.765659343876324,24.308277234641935,7.0326772967270275,2518.210681463892,1879.2340284863317,0.9270765036182232,0.02836940496906419,0.020058499867102647,1.6894242640383292,./genres/blues/blues.00086.wav,blues,0
117.45383522727273,0.09494911760907264,0.17627545562759817,0.055682330377641594,0.10642287756794225,0.2876232891495929,0.1384777685067423,0.3728110332064811,0.1853943909677918,0.34748064382226357,0.21826122904851408,0.12520961491599175,0.23965906595799108,0.10154398876135476,0.1880367447025275,0.10001499043188476,0.15067232292629637,0.2779276674337853,0.12157891833944343,0.30229354413162046,0.1418783294433398,0.2342472697433106,0.14821563208734184,0.15725746020253792,0.2127167697266915,-389.4019775390625,123.83180236816406,42.01093292236328,42.45013427734375,36.513702392578125,20.313095092773438,9.484177589416504,6.802973747253418,-2.864976167678833,1.3884092569351196,-0.6397382616996765,-2.5342700481414795,3.3438546657562256,59.8548698425293,21.723426818847656,30.18661880493164,14.135540962219238,10.406539916992188,11.126448631286621,9.513545036315918,9.587350845336914,10.764493942260742,7.14096212387085,8.219927787780762,9.656704902648926,8.159551620483398,918.5851689491242,723.0897843139519,2.90343951414332,24.15439080569219,6.221086340882738,1600.3266726181844,1512.5307004341546,1.82060076752372,0.019601489994199535,0.0123537311106961,1.7943032708865745,./genres/blues/blues.00092.wav,blues,0
